"","tconst","name","nconst","category","deathYear","knownForTitles","oscar_no","oscar_yr","award","movie","birth_pl","birth_y","titleType","primaryTitle","startYear","genres"
"8758","tt0601484","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Dead Patrolman","1956","Action,Crime,Drama"
"8759","tt0601485","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Double Cross","1957","Action,Crime,Drama"
"8760","tt0601486","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Double Death","1957","Action,Crime,Drama"
"8761","tt0601487","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Explosives","1958","Action,Crime,Drama"
"8762","tt0601488","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Family Affair","1958","Action,Crime,Drama"
"8763","tt0601489","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Father Thief","1955","Action,Crime,Drama"
"8764","tt0601490","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Foster Child","1958","Action,Crime,Drama"
"8765","tt0601491","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Hostage Copter","1957","Action,Crime,Drama"
"8766","tt0601492","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Hostage Officer","1958","Action,Crime,Drama"
"8767","tt0601493","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Kidnap Copter","1956","Action,Crime,Drama"
"8768","tt0601494","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Motel Robbery","1956","Action,Crime,Drama"
"8769","tt0601495","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Motorcycle A","1956","Action,Crime,Drama"
"8770","tt0601496","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Phony Cop","1958","Action,Crime,Drama"
"8771","tt0601497","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Plant Robbery","1956","Action,Crime,Drama"
"8772","tt0601498","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Psycho Killer","1958","Action,Crime,Drama"
"8773","tt0601499","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Safecracker","1957","Action,Crime,Drama"
"8774","tt0601500","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Statute of Limitations","1957","Action,Crime,Drama"
"8775","tt0601501","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Suicide","1958","Action,Crime,Drama"
"8776","tt0601502","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","The Judge","1958","Action,Crime,Drama"
"8777","tt0601503","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","The Trap","1959","Action,Crime,Drama"
"8778","tt0601504","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","The Truckers","1958","Action,Crime,Drama"
"8779","tt0601505","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Train Copter","1958","Action,Crime,Drama"
"8780","tt0601506","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Trojan Horse","1957","Action,Crime,Drama"
"8781","tt0601507","Broderick Crawford","nm0002024","actor","1986","tt0041113,tt0034965,tt0047879,tt0042276","22",1950,"Best actor","All the King's Men","Pennsylvania",1911,"tvEpisode","Women Escapees","1959","Action,Crime,Drama"
"8782","tt0601529","Ernest Borgnine","nm0000308","actor","2012","tt0119177,tt0082340,tt0048356,tt0069113","28",1956,"Best actor","Marty","Connecticut",1917,"tvEpisode","Another Kind of War, Another Kind of Peace","1986","Drama,Fantasy"
"8783","tt0601607","Helen Hunt","nm0000166","actress","\N","tt0117998,tt0162222,tt0119822,tt0103484","70",1998,"Best actress","As Good As It Gets","California",1963,"tvEpisode","Thoroughbreds: Part 1","1985","Drama,Fantasy"
"8784","tt0601608","Helen Hunt","nm0000166","actress","\N","tt0117998,tt0162222,tt0119822,tt0103484","70",1998,"Best actress","As Good As It Gets","California",1963,"tvEpisode","Thoroughbreds: Part 2","1985","Drama,Fantasy"
"8785","tt0602177","Louise Fletcher","nm0001221","actress","\N","tt0139134,tt0093036,tt0073486,tt0114857","48",1976,"Best actress","One Flew Over the Cockoo's Nest","Alabama",1934,"tvEpisode","Offspring","1991","Drama,Horror,Mystery"
"8786","tt0602213","Geraldine Page","nm0656183","actress","1987","tt0165996,tt0077742,tt0090203,tt0056541","58",1986,"Best actress","Trip to Bountiful","Missouri",1924,"tvEpisode","W.G.O.D.","1985","Drama,Horror,Mystery"
"8787","tt0602216","Helen Hunt","nm0000166","actress","\N","tt0117998,tt0162222,tt0119822,tt0103484","70",1998,"Best actress","As Good As It Gets","California",1963,"tvEpisode","Why Are You Here?","1987","Drama,Horror,Mystery"
"8788","tt0602948","David Niven","nm0000057","actor","1983","tt0057413,tt0061452,tt0074937,tt0052182","31",1959,"Best actor","Separate Tables","Wales",1910,"tvEpisode","Sword Play","1952","Drama"
"8789","tt0602959","David Niven","nm0000057","actor","1983","tt0057413,tt0061452,tt0074937,tt0052182","31",1959,"Best actor","Separate Tables","Wales",1910,"tvEpisode","Uncle Fred Flits By","1953","Drama"
"8790","tt0604624","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","'Twas the Night Before Christmas","1955","Comedy,Family"
"8791","tt0604625","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","A Dog's Life","1956","Comedy,Family"
"8792","tt0604626","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","A Man's Pride","1956","Comedy,Family"
"8793","tt0604627","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","A Matter of Life and Death","1955","Comedy,Family"
"8794","tt0604628","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","A Matter of Record","1956","Comedy,Family"
"8795","tt0604629","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","A Woman's Work Is Never Done","1955","Comedy,Family"
"8796","tt0604630","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Alice and the Blonde","1956","Comedy,Family"
"8797","tt0604631","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Better Living Through TV","1955","Comedy,Family"
"8798","tt0604632","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Brother Ralph","1955","Comedy,Family"
"8799","tt0604633","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Dial J for Janitor","1956","Comedy,Family"
"8800","tt0604634","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Funny Money","1955","Comedy,Family"
"8801","tt0604635","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Head of the House","1956","Comedy,Family"
"8802","tt0604636","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Hello Mom","1955","Comedy,Family"
"8803","tt0604637","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Here Comes the Bride","1956","Comedy,Family"
"8804","tt0604638","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Mama Loves Mambo","1956","Comedy,Family"
"8805","tt0604639","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Oh, My Aching Back","1956","Comedy,Family"
"8806","tt0604640","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","On Stage","1956","Comedy,Family"
"8807","tt0604641","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Opportunity Knocks But","1956","Comedy,Family"
"8808","tt0604642","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Pal O' Mine","1955","Comedy,Family"
"8809","tt0604643","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Pardon My Glove","1956","Comedy,Family"
"8810","tt0604644","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Please Leave the Premises","1956","Comedy,Family"
"8811","tt0604645","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Ralph Kramden, Inc.","1956","Comedy,Family"
"8812","tt0604646","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Something Fishy","1955","Comedy,Family"
"8813","tt0604647","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","TV or Not TV","1955","Comedy,Family"
"8814","tt0604648","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The $99,000 Answer","1956","Comedy,Family"
"8815","tt0604649","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Babysitter","1956","Comedy,Family"
"8816","tt0604650","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Bensonhurst Bomber","1956","Comedy,Family"
"8817","tt0604651","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Deciding Vote","1955","Comedy,Family"
"8818","tt0604652","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Golfer","1955","Comedy,Family"
"8819","tt0604653","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Loudspeaker","1956","Comedy,Family"
"8820","tt0604654","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Man from Space","1955","Comedy,Family"
"8821","tt0604655","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Safety Award","1956","Comedy,Family"
"8822","tt0604656","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Sleepwalker","1955","Comedy,Family"
"8823","tt0604657","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","The Worry Wart","1956","Comedy,Family"
"8824","tt0604658","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Trapped","1956","Comedy,Family"
"8825","tt0604659","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Unconventional Behavior","1956","Comedy,Family"
"8826","tt0604660","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Young Man with a Horn","1956","Comedy,Family"
"8827","tt0604661","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvEpisode","Young at Heart","1956","Comedy,Family"
"8828","tt0604858","Brie Larson","nm0488953","actress","\N","tt4154664,tt2370248,tt3170832,tt4154796","88",2016,"Best actress","Room","California",1989,"tvEpisode","Unaired Pilot","\N","Comedy,Family"
"8829","tt0605614","Jennifer Lawrence","nm0492821","actress","\N","tt0118645,tt0337764,tt0197523,tt1634887","85",2013,"Best actress","Silver Linings Playbook","Kentucky",1990,"tvEpisode","The Competition","2002","Adventure,Drama,Fantasy"
"8830","tt0610425","Jamie Foxx","nm0004937","actor","\N","tt0369339,tt1197624,tt0350258,tt1853728","77",2005,"Best actor","Ray","Texas",1967,"tvEpisode","East Hollywood Squares","1994","Comedy"
"8831","tt0610426","Jamie Foxx","nm0004937","actor","\N","tt0369339,tt1197624,tt0350258,tt1853728","77",2005,"Best actor","Ray","Texas",1967,"tvEpisode","Dirty Dozens Tournament of Champions","1994","Comedy"
"8832","tt0610427","Jamie Foxx","nm0004937","actor","\N","tt0369339,tt1197624,tt0350258,tt1853728","77",2005,"Best actor","Ray","Texas",1967,"tvEpisode","The Dirty Dozens","1993","Comedy"
"8833","tt0610428","Jamie Foxx","nm0004937","actor","\N","tt0369339,tt1197624,tt0350258,tt1853728","77",2005,"Best actor","Ray","Texas",1967,"tvEpisode","Ike Turner and Hooch","1993","Comedy"
"8834","tt0611445","Jane Wyman","nm0943837","actress","2007","tt0043350,tt0047811,tt0047203,tt0081858","21",1949,"Best actress","Johnny Belinda","Missouri",1914,"tvEpisode","Prince of Apple Towns","1970","Drama"
"8835","tt0611471","Jane Wyman","nm0943837","actress","2007","tt0043350,tt0047811,tt0047203,tt0081858","21",1949,"Best actress","Johnny Belinda","Missouri",1914,"tvEpisode","The Hermit","1964","Drama"
"8836","tt0611512","Jane Wyman","nm0943837","actress","2007","tt0043350,tt0047811,tt0047203,tt0081858","21",1949,"Best actress","Johnny Belinda","Missouri",1914,"tvEpisode","Why Does God Allow Men to Suffer?","1967","Drama"
"8837","tt0612011","Gene Hackman","nm0000432","actor","\N","tt0067116,tt0265666,tt0105695,tt0069113","44",1972,"Best actor","The French Connection","California",1930,"tvEpisode","The Spores","1967","Drama,Sci-Fi,Thriller"
