nconst,name,category,actbirthplace,actbirthyear,tconst,movietitle,movieyear,titletype,genres
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0100921,When You Remember Me,1990,tvMovie,"Biography,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0099538,Fall from Grace,1990,tvMovie,"Biography,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0101666,Darrow,1991,tvMovie,"Biography,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0104006,Consenting Adults,1992,movie,"Crime,Drama,Mystery"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0733572,Heros Exoletus,1993,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0109650,Doomsday Gun,1994,tvMovie,"Action,Drama,History"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0110157,Iron Will,1994,movie,"Adventure,Family"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0110955,The Ref,1994,movie,"Comedy,Crime,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt9077632,Dave Stewart: Jealousy,1994,video,"Drama,Music,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0114594,Swimming with Sharks,1994,movie,"Comedy,Crime"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0114069,Outbreak,1995,movie,"Action,Drama,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0114369,Se7en,1995,movie,"Crime,Drama,Mystery"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0114814,The Usual Suspects,1995,movie,"Crime,Mystery,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0117913,A Time to Kill,1996,movie,"Crime,Drama,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0119668,Midnight in the Garden of Good and Evil,1997,movie,"Crime,Drama,Mystery"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0119488,L.A. Confidential,1997,movie,"Crime,Drama,Mystery"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0120623,A Bug's Life,1998,movie,"Adventure,Animation,Comedy"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0119336,Hurlyburly,1998,movie,"Comedy,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0120768,The Negotiator,1998,movie,"Action,Crime,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0202907,Hitchcock: Shadow of a Genius,1999,tvMovie,"Biography,Documentary"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0189584,The Big Kahuna,1999,movie,"Comedy,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0169547,American Beauty,1999,movie,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0223897,Pay It Forward,2000,movie,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0160611,Ordinary Decent Criminal,2000,movie,"Comedy,Crime"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0272152,K-PAX,2001,movie,"Drama,Mystery,Sci-Fi"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0120824,The Shipping News,2001,movie,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0280105,Shackleton's Antarctic Adventure,2001,short,"Documentary,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0337570,America Rebuilds: A Year at Ground Zero,2002,tvMovie,Documentary
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0301976,The United States of Leland,2003,movie,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0289992,The Life of David Gale,2003,movie,"Crime,Drama,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0363473,Beyond the Sea,2004,movie,"Biography,Drama,Music"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0389957,Edison,2005,movie,"Action,Crime,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1809373,The Interrogation of Leo and Lisa,2006,short,"Drama,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0348150,Superman Returns,2006,movie,"Action,Sci-Fi"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1020845,Uganda Rising,2006,movie,Documentary
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0772202,Superman Returns,2006,videoGame,"Action,Adventure,Fantasy"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0499516,"Look, Up in the Sky! The Amazing Story of Superman",2006,tvMovie,"Documentary,History"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1239372,Machine Child,2007,short,Short
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt0478087,21,2008,movie,"Crime,Drama,History"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1068669,Telstar: The Joe Meek Story,2008,movie,"Biography,Drama,Music"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1000771,Recount,2008,tvMovie,"Drama,History"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1234548,The Men Who Stare at Goats,2009,movie,"Comedy,War"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1247692,Shrink,2009,movie,"Comedy,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1182345,Moon,2009,movie,"Drama,Mystery,Sci-Fi"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398006,Building Families,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1194417,Casino Jack,2010,movie,"Biography,Comedy,Crime"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397984,Lessons for Everyone,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397994,Turning Point,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1949718,Gorilla School,2010,tvSeries,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398022,Fire and Water,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398016,Desparate Measures,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397966,Fulfilling The Dream,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398036,One Year On,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397986,Hopes and Fears,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397974,"New Friends, Old Friends",2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397992,Deadly Encounters,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398030,The Waiting Game,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11398010,Under Pressure,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1381505,Father of Invention,2010,movie,"Comedy,Drama"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11397998,Meet the Family,2010,tvEpisode,Family
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2066119,The Organ Grinder's Monkey,2011,short,"Drama,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1032763,Inseparable,2011,movie,"Drama,Mystery"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1615147,Margin Call,2011,movie,"Drama,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2400555,Johnny Carson: King of Late Night,2012,tvEpisode,"Biography,Documentary"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2174736,Envelope,2012,short,"Drama,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2187474,The Ventriloquist,2012,short,"Comedy,Drama,Fantasy"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2400437,Spirit of a Denture,2012,short,"Adventure,Comedy,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2248426,Chapter 9,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2555988,Chapter 13,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2294870,Chapter 5,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2468204,Chapter 10,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2248444,Chapter 3,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2250466,Chapter 2,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2311926,Chapter 7,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2248422,Chapter 4,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2312714,Chapter 8,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2311910,Chapter 6,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt1856010,House of Cards,2013,tvSeries,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2161930,Chapter 1,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2440660,Chapter 11,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6715438,At the Top,2013,video,"Short,Sport"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2555986,Chapter 12,2013,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3221232,Chapter 19,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5794838,The Rainforest,2014,tvEpisode,Short
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3608848,NOW: In the Wings on a World Stage,2014,movie,Documentary
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3326208,Chapter 26,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5786876,Nature Is Speaking,2014,tvSeries,Short
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3147690,Chapter 21,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2811510,Chapter 14,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2990016,Chapter 16,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3977502,Episode dated 3 September 2014,2014,tvEpisode,"Comedy,News,Talk-Show"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3221270,Chapter 23,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3221190,Chapter 15,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3186026,Chapter 22,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3326204,Chapter 25,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3001926,Chapter 18,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3707110,Call of Duty: Advanced Warfare,2014,videoGame,"Action,Adventure,Sci-Fi"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3147682,Chapter 20,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3297502,Chapter 24,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3001906,Chapter 17,2014,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3892088,Chapter 29,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3897442,Chapter 31,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4128572,Chapter 37,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4083028,Chapter 34,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4035250,Chapter 35,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3918768,Chapter 33,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3892094,Chapter 30,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4128574,Chapter 38,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4128566,Chapter 36,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3892086,Chapter 28,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3897454,Chapter 32,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt3513862,Chapter 27,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4221826,Chapter 39,2015,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5083704,Chapter 48,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5095720,Chapter 47,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5095748,Chapter 52,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4949018,Chapter 44,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5025272,Chapter 46,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt2093991,Elvis & Nixon,2016,movie,"Comedy,History"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5095730,Chapter 49,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4498368,Chapter 40,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4817664,Chapter 42,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5095742,Chapter 51,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4817660,Chapter 41,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt7118264,Tom Odell: Here I Am,2016,video,"Music,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4817670,Chapter 43,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4383594,Nine Lives,2016,movie,"Comedy,Drama,Family"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4949028,Chapter 45,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5095732,Chapter 50,2016,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5419058,Chapter 53,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6059620,Chapter 56,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411858,Chapter 64,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411842,Chapter 61,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411846,Chapter 62,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411838,Chapter 60,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5965956,Chapter 54,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411854,Chapter 63,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411862,Chapter 65,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411836,Chapter 58,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6010608,Chapter 55,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt8501970,Vans,2017,video,"Comedy,Short"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6110792,Chapter 57,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt6411844,Chapter 59,2017,tvEpisode,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt4986134,Rebel in the Rye,2017,movie,"Biography,Drama,Romance"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt9495238,Let Me Be Frank,2018,short,Short
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt5179598,Billionaire Boys Club,2018,movie,"Biography,Drama,Thriller"
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt11496186,KTWK,2019,video,Short
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt9383986,L'uomo che disegnÃÂÃÂ² Dio,2021,movie,Drama
nm0000228,Kevin Spacey,actor,New Jersey,1959,tt7221090,Gore,,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0021485,Too Many Crooks,1930,short,"Comedy,Crime,Short"
nm0000059,Laurence Olivier,actor,England,1907,tt0021458,The Temporary Widow,1930,movie,"Comedy,Mystery"
nm0000059,Laurence Olivier,actor,England,1907,tt0022277,Potiphar's Wife,1931,movie,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0021889,Friends and Lovers,1931,movie,"Drama,Romance,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0022582,The Yellow Ticket,1931,movie,"Adventure,Drama,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0023684,Westward Passage,1932,movie,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0024386,No Funny Business,1933,movie,Comedy
nm0000059,Laurence Olivier,actor,England,1907,tt0024436,Perfect Understanding,1933,movie,"Comedy,Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0027989,I Stand Condemned,1935,movie,"Drama,Romance,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0032354,The Conquest of the Air,1936,movie,"Drama,History"
nm0000059,Laurence Olivier,actor,England,1907,tt0027311,As You Like It,1936,movie,"Comedy,Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0028872,Fire Over England,1937,movie,"Adventure,History,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0030063,The Divorce of Lady X,1938,movie,"Comedy,Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0032145,Wuthering Heights,1939,movie,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0031831,Clouds Over Europe,1939,movie,"Comedy,Drama,Mystery"
nm0000059,Laurence Olivier,actor,England,1907,tt0032976,Rebecca,1940,movie,"Drama,Mystery,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0032943,Pride and Prejudice,1940,movie,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0032179,21 Days Together,1940,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0033627,49th Parallel,1941,movie,"Drama,Thriller,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0034272,That Hamilton Woman,1941,movie,"Drama,History,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0034401,Words for Battle,1941,short,"Documentary,Short,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0035022,Malta G.C.,1942,short,"Documentary,Short"
nm0000059,Laurence Olivier,actor,England,1907,tt0035793,Adventure for Two,1943,movie,"Comedy,Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0036910,Henry V,1944,movie,"Biography,Drama,History"
nm0000059,Laurence Olivier,actor,England,1907,tt0040416,Hamlet,1948,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0044486,Carrie,1952,movie,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0046222,A Queen Is Crowned,1953,movie,"Documentary,History"
nm0000059,Laurence Olivier,actor,England,1907,tt0045547,The Beggar's Opera,1953,movie,"Crime,History,Musical"
nm0000059,Laurence Olivier,actor,England,1907,tt0049674,Richard III,1955,movie,"Biography,Drama,History"
nm0000059,Laurence Olivier,actor,England,1907,tt0848353,Korda Interviews,1956,tvMovie,Documentary
nm0000059,Laurence Olivier,actor,England,1907,tt0050861,The Prince and the Showgirl,1957,movie,"Comedy,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0053079,The Moon and Sixpence,1959,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0052735,The Devil's Disciple,1959,movie,"Comedy,History,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0053796,The Entertainer,1960,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0054331,Spartacus,1960,movie,"Adventure,Biography,Drama"
nm0000059,Laurence Olivier,actor,England,1907,tt0054561,The Power and the Glory,1961,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0056568,Term of Trial,1962,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0059555,Othello,1965,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0058997,Bunny Lake Is Missing,1965,movie,"Drama,Mystery,Thriller"
nm0000059,Laurence Olivier,actor,England,1907,tt0060588,Khartoum,1966,movie,"Action,Adventure,Drama"
nm0000059,Laurence Olivier,actor,England,1907,tt0063599,The Shoes of the Fisherman,1968,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0923473,Emlyn,1969,tvEpisode,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0213073,Male of the Species,1969,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0062857,The Dance of Death,1969,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0267910,Cornelius,1969,tvEpisode,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt3560516,Tree of Life,1971,short,"Documentary,Short"
nm0000059,Laurence Olivier,actor,England,1907,tt0069281,Sleuth,1972,movie,"Mystery,Thriller"
nm0000059,Laurence Olivier,actor,England,1907,tt0070386,The Merchant of Venice,1973,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0070333,Long Day's Journey Into Night,1973,tvEpisode,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0073310,Love Among the Ruins,1975,tvMovie,"Comedy,Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0072796,The Collection,1976,tvEpisode,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0074860,Marathon Man,1976,movie,"Crime,Thriller"
nm0000059,Laurence Olivier,actor,England,1907,tt0074295,Cat on a Hot Tin Roof,1976,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0075784,A Bridge Too Far,1977,movie,"Drama,History,War"
nm0000059,Laurence Olivier,actor,England,1907,tt0075520,Jesus of Nazareth,1977,tvMiniSeries,"Biography,Drama,History"
nm0000059,Laurence Olivier,actor,England,1907,tt0075867,"Come Back, Little Sheba",1977,tvMovie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0077228,The Betsy,1978,movie,Drama
nm0000059,Laurence Olivier,actor,England,1907,tt0077269,The Boys from Brazil,1978,movie,"Drama,Mystery,Sci-Fi"
nm0000059,Laurence Olivier,actor,England,1907,tt0079073,Dracula,1979,movie,"Drama,Horror,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0079477,A Little Romance,1979,movie,"Adventure,Comedy,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0080948,The Jazz Singer,1980,movie,"Drama,Music,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0393528,"A New Germany, 1933-1939",1980,tvMovie,Documentary
nm0000059,Laurence Olivier,actor,England,1907,tt0488449,The Commanding Sea,1980,tvSeries,Documentary
nm0000059,Laurence Olivier,actor,England,1907,tt0085107,Wagner,1981,tvMiniSeries,"Biography,Drama,History"
nm0000059,Laurence Olivier,actor,England,1907,tt13873448,The World Encompassed,1981,tvEpisode,Documentary
nm0000059,Laurence Olivier,actor,England,1907,tt1060972,Brideshead Revisited,1981,tvEpisode,"Drama,Romance"
nm0000059,Laurence Olivier,actor,England,1907,tt0084132,Inchon,1981,movie,"Drama,History,War"
